touch_id,customer_id,touch_type,touch_date,outcome,sales_rep
TCH_001631,CUST_0335,webinar,2024-09-05,neutral,Rep_13
TCH_001632,CUST_0335,support_ticket,2024-06-12,neutral,Rep_04
TCH_001633,CUST_0335,support_ticket,2024-08-25,positive,Rep_14
TCH_001634,CUST_0335,webinar,2024-05-05,neutral,Rep_09
TCH_001635,CUST_0335,demo,2024-10-07,neutral,Rep_07
TCH_001636,CUST_0336,call,2024-04-01,neutral,Rep_15
TCH_001637,CUST_0336,meeting,2024-03-25,neutral,Rep_07
TCH_001638,CUST_0336,webinar,2024-10-03,no_response,Rep_14
TCH_001639,CUST_0337,meeting,2024-08-28,no_response,Rep_13
TCH_001640,CUST_0337,email,2024-10-01,neutral,Rep_15
TCH_001641,CUST_0337,qbr,2024-08-22,neutral,Rep_01
TCH_001642,CUST_0337,webinar,2024-09-14,neutral,Rep_02
TCH_001643,CUST_0337,email,2024-09-27,negative,Rep_09
TCH_001644,CUST_0337,webinar,2024-09-25,positive,Rep_15
TCH_001645,CUST_0337,webinar,2024-10-09,positive,Rep_14
TCH_001646,CUST_0337,demo,2024-10-08,positive,Rep_02
TCH_001647,CUST_0337,webinar,2024-10-12,positive,Rep_03
TCH_001648,CUST_0338,webinar,2023-10-08,neutral,Rep_09
TCH_001649,CUST_0338,email,2024-05-30,no_response,Rep_09
TCH_001650,CUST_0338,call,2024-06-23,no_response,Rep_11
TCH_001651,CUST_0338,demo,2024-09-20,positive,Rep_07
TCH_001652,CUST_0338,call,2024-06-20,neutral,Rep_05
TCH_001653,CUST_0339,qbr,2024-04-19,positive,Rep_05
TCH_001654,CUST_0339,email,2024-04-13,positive,Rep_04
TCH_001655,CUST_0339,email,2024-12-09,no_response,Rep_09
TCH_001656,CUST_0339,demo,2024-05-13,no_response,Rep_15
TCH_001657,CUST_0339,support_ticket,2024-04-26,no_response,Rep_01
TCH_001658,CUST_0339,email,2024-08-06,positive,Rep_04
TCH_001659,CUST_0340,meeting,2024-09-25,neutral,Rep_07
TCH_001660,CUST_0340,qbr,2024-09-09,neutral,Rep_14
TCH_001661,CUST_0340,demo,2024-07-19,no_response,Rep_07
TCH_001662,CUST_0340,meeting,2024-07-28,no_response,Rep_04
TCH_001663,CUST_0341,email,2024-11-04,positive,Rep_10
TCH_001664,CUST_0341,meeting,2024-11-15,positive,Rep_09
TCH_001665,CUST_0341,email,2024-12-19,no_response,Rep_04
TCH_001666,CUST_0341,meeting,2024-11-11,no_response,Rep_12
TCH_001667,CUST_0341,support_ticket,2024-12-11,no_response,Rep_02
TCH_001668,CUST_0342,webinar,2024-08-22,neutral,Rep_06
TCH_001669,CUST_0342,demo,2024-05-12,positive,Rep_02
TCH_001670,CUST_0342,call,2024-07-17,neutral,Rep_13
TCH_001671,CUST_0342,webinar,2024-12-05,no_response,Rep_14
TCH_001672,CUST_0342,email,2024-11-29,neutral,Rep_03
TCH_001673,CUST_0342,demo,2024-03-10,no_response,Rep_08
TCH_001674,CUST_0342,webinar,2024-12-11,neutral,Rep_06
TCH_001675,CUST_0343,qbr,2023-12-28,neutral,Rep_02
TCH_001676,CUST_0343,qbr,2024-02-08,neutral,Rep_14
TCH_001677,CUST_0343,qbr,2024-02-16,positive,Rep_08
TCH_001678,CUST_0343,email,2024-11-15,neutral,Rep_01
TCH_001679,CUST_0344,email,2024-07-18,neutral,Rep_13
TCH_001680,CUST_0344,support_ticket,2024-08-07,positive,Rep_05
TCH_001681,CUST_0344,qbr,2024-10-06,no_response,Rep_13
TCH_001682,CUST_0344,support_ticket,2024-10-22,neutral,Rep_11
TCH_001683,CUST_0344,meeting,2024-10-28,neutral,Rep_10
TCH_001684,CUST_0344,meeting,2024-07-16,positive,Rep_13
TCH_001685,CUST_0345,qbr,2024-03-05,no_response,Rep_12
TCH_001686,CUST_0345,email,2024-06-17,no_response,Rep_14
TCH_001687,CUST_0345,qbr,2023-10-01,positive,Rep_15
TCH_001688,CUST_0345,demo,2023-12-12,neutral,Rep_01
TCH_001689,CUST_0345,email,2024-08-08,neutral,Rep_02
TCH_001690,CUST_0345,email,2024-01-31,neutral,Rep_01
TCH_001691,CUST_0345,webinar,2023-12-22,no_response,Rep_13
TCH_001692,CUST_0346,demo,2024-04-04,neutral,Rep_06
TCH_001693,CUST_0346,call,2024-05-08,no_response,Rep_04
TCH_001694,CUST_0346,call,2024-06-08,no_response,Rep_02
TCH_001695,CUST_0346,email,2024-05-11,negative,Rep_11
TCH_001696,CUST_0346,email,2024-07-12,positive,Rep_09
TCH_001697,CUST_0347,email,2024-12-23,positive,Rep_01
TCH_001698,CUST_0347,qbr,2024-11-26,negative,Rep_15
TCH_001699,CUST_0347,webinar,2024-05-11,no_response,Rep_07
TCH_001700,CUST_0347,webinar,2024-07-30,positive,Rep_10
TCH_001701,CUST_0348,email,2024-11-19,positive,Rep_08
TCH_001702,CUST_0348,webinar,2024-10-22,neutral,Rep_05
TCH_001703,CUST_0348,demo,2024-07-26,positive,Rep_01
TCH_001704,CUST_0348,webinar,2023-10-30,no_response,Rep_07
TCH_001705,CUST_0348,support_ticket,2023-12-27,positive,Rep_06
TCH_001706,CUST_0348,webinar,2023-12-14,positive,Rep_11
TCH_001707,CUST_0349,support_ticket,2024-11-15,no_response,Rep_02
TCH_001708,CUST_0349,call,2024-05-18,neutral,Rep_04
TCH_001709,CUST_0349,support_ticket,2024-10-06,neutral,Rep_06
TCH_001710,CUST_0350,email,2024-12-21,positive,Rep_05
TCH_001711,CUST_0350,meeting,2024-10-18,no_response,Rep_04
TCH_001712,CUST_0350,webinar,2024-04-23,no_response,Rep_05
TCH_001713,CUST_0350,webinar,2024-11-29,positive,Rep_01
TCH_001714,CUST_0350,demo,2024-01-11,neutral,Rep_07
TCH_001715,CUST_0350,support_ticket,2024-01-05,neutral,Rep_02
TCH_001716,CUST_0350,webinar,2024-07-17,positive,Rep_01
TCH_001717,CUST_0350,qbr,2024-03-19,no_response,Rep_06
TCH_001718,CUST_0351,demo,2024-10-06,neutral,Rep_11
TCH_001719,CUST_0351,email,2024-03-22,neutral,Rep_07
TCH_001720,CUST_0351,call,2024-12-18,positive,Rep_15
TCH_001721,CUST_0351,webinar,2024-11-16,positive,Rep_04
TCH_001722,CUST_0351,qbr,2024-08-02,no_response,Rep_01
TCH_001723,CUST_0352,qbr,2024-10-18,positive,Rep_10
TCH_001724,CUST_0352,qbr,2024-06-04,neutral,Rep_08
TCH_001725,CUST_0352,qbr,2024-12-13,no_response,Rep_13
TCH_001726,CUST_0352,email,2024-12-03,neutral,Rep_07
TCH_001727,CUST_0353,webinar,2024-12-04,neutral,Rep_02
TCH_001728,CUST_0353,meeting,2024-04-25,neutral,Rep_12
TCH_001729,CUST_0353,webinar,2024-01-22,positive,Rep_10
TCH_001730,CUST_0354,email,2024-12-08,positive,Rep_06
TCH_001731,CUST_0354,meeting,2024-09-06,positive,Rep_09
TCH_001732,CUST_0354,webinar,2024-10-06,no_response,Rep_13
TCH_001733,CUST_0355,webinar,2024-10-18,positive,Rep_01
TCH_001734,CUST_0355,call,2024-10-07,positive,Rep_11
TCH_001735,CUST_0355,demo,2024-10-31,no_response,Rep_06
TCH_001736,CUST_0356,qbr,2024-12-18,neutral,Rep_03
TCH_001737,CUST_0357,meeting,2024-11-29,negative,Rep_01
TCH_001738,CUST_0357,email,2024-11-21,neutral,Rep_03
TCH_001739,CUST_0357,call,2024-11-04,no_response,Rep_06
TCH_001740,CUST_0357,qbr,2024-11-05,no_response,Rep_15
TCH_001741,CUST_0357,webinar,2024-11-18,neutral,Rep_05
TCH_001742,CUST_0357,demo,2024-12-02,positive,Rep_15
TCH_001743,CUST_0358,demo,2024-10-19,positive,Rep_10
TCH_001744,CUST_0358,call,2023-10-21,positive,Rep_04
TCH_001745,CUST_0358,call,2024-08-08,neutral,Rep_03
TCH_001746,CUST_0358,qbr,2023-11-08,negative,Rep_09
TCH_001747,CUST_0358,meeting,2024-07-14,positive,Rep_05
TCH_001748,CUST_0359,webinar,2024-10-16,no_response,Rep_13
TCH_001749,CUST_0359,email,2024-09-26,neutral,Rep_08
TCH_001750,CUST_0360,webinar,2024-06-22,neutral,Rep_10
TCH_001751,CUST_0360,qbr,2024-03-13,neutral,Rep_04
TCH_001752,CUST_0360,demo,2024-08-15,neutral,Rep_12
TCH_001753,CUST_0360,qbr,2024-10-21,neutral,Rep_14
TCH_001754,CUST_0361,support_ticket,2024-07-21,positive,Rep_02
TCH_001755,CUST_0361,email,2024-11-28,neutral,Rep_11
TCH_001756,CUST_0361,email,2024-10-05,negative,Rep_07
TCH_001757,CUST_0361,email,2024-06-06,negative,Rep_03
TCH_001758,CUST_0361,demo,2024-12-27,no_response,Rep_11
TCH_001759,CUST_0361,webinar,2024-10-26,negative,Rep_12
TCH_001760,CUST_0361,meeting,2024-11-01,neutral,Rep_07
TCH_001761,CUST_0361,email,2024-05-08,positive,Rep_07
TCH_001762,CUST_0361,support_ticket,2024-11-23,neutral,Rep_05
TCH_001763,CUST_0361,support_ticket,2024-01-29,neutral,Rep_10
TCH_001764,CUST_0362,qbr,2024-11-14,neutral,Rep_09
TCH_001765,CUST_0362,email,2024-11-17,no_response,Rep_06
TCH_001766,CUST_0362,support_ticket,2024-10-18,no_response,Rep_03
TCH_001767,CUST_0362,email,2024-11-21,positive,Rep_07
TCH_001768,CUST_0363,qbr,2024-10-22,neutral,Rep_13
TCH_001769,CUST_0363,demo,2024-07-31,positive,Rep_03
TCH_001770,CUST_0363,email,2024-03-13,neutral,Rep_14
TCH_001771,CUST_0363,support_ticket,2024-04-17,positive,Rep_01
TCH_001772,CUST_0363,webinar,2024-08-17,negative,Rep_09
TCH_001773,CUST_0363,support_ticket,2024-10-28,no_response,Rep_15
TCH_001774,CUST_0364,email,2024-11-13,positive,Rep_02
TCH_001775,CUST_0364,call,2024-11-13,positive,Rep_14
TCH_001776,CUST_0364,webinar,2024-09-25,neutral,Rep_13
TCH_001777,CUST_0364,meeting,2024-08-14,positive,Rep_11
TCH_001778,CUST_0364,webinar,2024-10-05,negative,Rep_09
TCH_001779,CUST_0364,email,2024-12-26,positive,Rep_15
TCH_001780,CUST_0364,support_ticket,2024-10-01,neutral,Rep_06
TCH_001781,CUST_0364,meeting,2024-11-09,neutral,Rep_08
TCH_001782,CUST_0365,webinar,2024-09-26,no_response,Rep_03
TCH_001783,CUST_0365,meeting,2024-12-17,no_response,Rep_08
TCH_001784,CUST_0365,webinar,2024-12-27,positive,Rep_06
TCH_001785,CUST_0365,meeting,2024-09-07,positive,Rep_04
TCH_001786,CUST_0365,demo,2024-09-10,neutral,Rep_13
TCH_001787,CUST_0365,qbr,2024-09-15,no_response,Rep_03
TCH_001788,CUST_0365,demo,2024-11-18,positive,Rep_13
TCH_001789,CUST_0366,demo,2024-04-27,positive,Rep_09
TCH_001790,CUST_0366,meeting,2024-07-06,neutral,Rep_09
TCH_001791,CUST_0366,demo,2024-09-04,no_response,Rep_08
TCH_001792,CUST_0366,demo,2024-11-18,positive,Rep_10
TCH_001793,CUST_0366,webinar,2024-10-24,neutral,Rep_01
TCH_001794,CUST_0367,qbr,2024-08-27,neutral,Rep_10
TCH_001795,CUST_0367,meeting,2024-05-05,positive,Rep_02
TCH_001796,CUST_0367,qbr,2024-11-28,positive,Rep_10
TCH_001797,CUST_0367,email,2024-06-19,neutral,Rep_10
TCH_001798,CUST_0367,meeting,2023-10-09,no_response,Rep_02
TCH_001799,CUST_0368,demo,2024-12-11,no_response,Rep_14
TCH_001800,CUST_0368,email,2024-10-12,positive,Rep_08
TCH_001801,CUST_0368,email,2024-11-13,no_response,Rep_14
TCH_001802,CUST_0368,email,2024-12-29,neutral,Rep_09
TCH_001803,CUST_0368,qbr,2024-10-22,negative,Rep_14
TCH_001804,CUST_0368,email,2024-11-18,neutral,Rep_03
TCH_001805,CUST_0368,meeting,2024-12-03,neutral,Rep_12
TCH_001806,CUST_0369,call,2024-09-02,neutral,Rep_14
TCH_001807,CUST_0369,meeting,2024-10-19,positive,Rep_01
TCH_001808,CUST_0369,support_ticket,2024-12-15,no_response,Rep_13
TCH_001809,CUST_0369,webinar,2024-12-14,neutral,Rep_13
TCH_001810,CUST_0370,qbr,2024-03-19,neutral,Rep_03
TCH_001811,CUST_0370,support_ticket,2024-10-06,no_response,Rep_15
TCH_001812,CUST_0370,email,2024-09-18,positive,Rep_09
TCH_001813,CUST_0371,webinar,2024-10-09,positive,Rep_07
TCH_001814,CUST_0371,qbr,2024-11-08,positive,Rep_05
TCH_001815,CUST_0371,demo,2024-11-01,positive,Rep_10
TCH_001816,CUST_0371,demo,2024-11-28,neutral,Rep_01
TCH_001817,CUST_0371,meeting,2024-09-07,positive,Rep_11
TCH_001818,CUST_0372,email,2024-06-05,positive,Rep_04
TCH_001819,CUST_0373,webinar,2024-12-31,neutral,Rep_13
TCH_001820,CUST_0373,meeting,2024-11-23,neutral,Rep_03
TCH_001821,CUST_0373,call,2024-08-26,no_response,Rep_05
TCH_001822,CUST_0373,meeting,2024-12-04,positive,Rep_08
TCH_001823,CUST_0373,call,2024-05-26,no_response,Rep_15
TCH_001824,CUST_0373,email,2024-08-07,neutral,Rep_15
TCH_001825,CUST_0374,meeting,2024-09-30,positive,Rep_04
TCH_001826,CUST_0374,qbr,2024-03-06,neutral,Rep_14
TCH_001827,CUST_0374,webinar,2024-05-17,no_response,Rep_15
TCH_001828,CUST_0374,call,2024-11-14,positive,Rep_12
TCH_001829,CUST_0375,meeting,2024-08-12,no_response,Rep_04
TCH_001830,CUST_0375,email,2024-03-30,neutral,Rep_07
TCH_001831,CUST_0375,webinar,2024-07-18,positive,Rep_07
TCH_001832,CUST_0375,support_ticket,2024-06-01,neutral,Rep_07
TCH_001833,CUST_0375,email,2024-12-15,neutral,Rep_12
TCH_001834,CUST_0375,call,2024-10-19,no_response,Rep_13
TCH_001835,CUST_0376,support_ticket,2024-08-20,neutral,Rep_12
TCH_001836,CUST_0376,qbr,2024-03-20,neutral,Rep_14
TCH_001837,CUST_0376,call,2024-01-15,positive,Rep_04
TCH_001838,CUST_0376,demo,2024-09-27,neutral,Rep_14
TCH_001839,CUST_0376,demo,2024-02-06,neutral,Rep_11
TCH_001840,CUST_0377,meeting,2024-05-25,positive,Rep_15
TCH_001841,CUST_0377,email,2024-05-15,neutral,Rep_07
TCH_001842,CUST_0378,meeting,2023-12-24,positive,Rep_03
TCH_001843,CUST_0378,email,2024-03-12,neutral,Rep_03
TCH_001844,CUST_0378,qbr,2024-02-27,neutral,Rep_04
TCH_001845,CUST_0378,email,2024-08-21,positive,Rep_14
TCH_001846,CUST_0378,email,2024-05-16,positive,Rep_05
TCH_001847,CUST_0378,qbr,2023-12-26,positive,Rep_06
TCH_001848,CUST_0378,email,2024-08-18,positive,Rep_14
TCH_001849,CUST_0378,support_ticket,2024-01-03,no_response,Rep_13
TCH_001850,CUST_0378,webinar,2024-04-24,negative,Rep_05
TCH_001851,CUST_0378,call,2024-04-09,positive,Rep_02
TCH_001852,CUST_0379,call,2024-11-06,no_response,Rep_06
TCH_001853,CUST_0379,call,2024-07-12,positive,Rep_13
TCH_001854,CUST_0379,support_ticket,2024-10-15,no_response,Rep_14
TCH_001855,CUST_0379,qbr,2024-09-29,no_response,Rep_05
TCH_001856,CUST_0379,webinar,2024-07-18,neutral,Rep_15
TCH_001857,CUST_0380,call,2024-10-08,neutral,Rep_06
TCH_001858,CUST_0380,demo,2024-09-19,positive,Rep_08
TCH_001859,CUST_0380,email,2024-12-16,positive,Rep_10
TCH_001860,CUST_0381,support_ticket,2024-05-29,no_response,Rep_02
TCH_001861,CUST_0381,support_ticket,2024-05-29,neutral,Rep_14
TCH_001862,CUST_0381,qbr,2024-12-24,negative,Rep_09
TCH_001863,CUST_0381,meeting,2024-04-11,neutral,Rep_12
TCH_001864,CUST_0381,demo,2024-12-14,no_response,Rep_11
TCH_001865,CUST_0381,email,2024-05-13,neutral,Rep_05
TCH_001866,CUST_0381,call,2024-07-22,neutral,Rep_11
TCH_001867,CUST_0382,email,2024-08-30,positive,Rep_14
TCH_001868,CUST_0382,meeting,2024-09-12,neutral,Rep_10
TCH_001869,CUST_0382,email,2024-08-21,neutral,Rep_02
TCH_001870,CUST_0382,email,2024-12-04,no_response,Rep_01
TCH_001871,CUST_0382,call,2024-09-04,no_response,Rep_03
TCH_001872,CUST_0382,demo,2024-11-23,neutral,Rep_12
TCH_001873,CUST_0383,support_ticket,2024-11-16,no_response,Rep_08
TCH_001874,CUST_0383,call,2023-10-27,neutral,Rep_12
TCH_001875,CUST_0383,email,2023-10-26,neutral,Rep_11
TCH_001876,CUST_0383,webinar,2024-03-27,positive,Rep_13
TCH_001877,CUST_0383,demo,2024-08-05,no_response,Rep_15
TCH_001878,CUST_0383,qbr,2024-08-01,no_response,Rep_01
TCH_001879,CUST_0383,email,2024-02-15,positive,Rep_13
TCH_001880,CUST_0384,qbr,2024-10-04,no_response,Rep_07
TCH_001881,CUST_0384,meeting,2024-10-09,no_response,Rep_12
TCH_001882,CUST_0384,qbr,2024-05-24,positive,Rep_07
TCH_001883,CUST_0384,meeting,2024-12-15,neutral,Rep_05
TCH_001884,CUST_0384,meeting,2024-12-08,no_response,Rep_11
TCH_001885,CUST_0384,webinar,2024-07-24,no_response,Rep_10
TCH_001886,CUST_0384,support_ticket,2024-07-29,positive,Rep_02
TCH_001887,CUST_0385,webinar,2024-07-13,neutral,Rep_07
TCH_001888,CUST_0385,call,2024-10-24,neutral,Rep_05
TCH_001889,CUST_0385,meeting,2024-06-06,positive,Rep_02
TCH_001890,CUST_0385,webinar,2024-05-25,neutral,Rep_01
TCH_001891,CUST_0385,qbr,2024-06-25,positive,Rep_14
TCH_001892,CUST_0385,webinar,2024-06-26,neutral,Rep_06
TCH_001893,CUST_0386,email,2024-07-21,no_response,Rep_11
TCH_001894,CUST_0386,meeting,2024-09-17,no_response,Rep_07
TCH_001895,CUST_0386,email,2024-08-01,positive,Rep_11
TCH_001896,CUST_0387,call,2024-04-23,positive,Rep_14
TCH_001897,CUST_0387,qbr,2024-12-14,no_response,Rep_10
TCH_001898,CUST_0387,qbr,2024-12-12,positive,Rep_11
TCH_001899,CUST_0388,support_ticket,2024-08-24,no_response,Rep_06
TCH_001900,CUST_0388,qbr,2024-11-13,neutral,Rep_12
TCH_001901,CUST_0388,demo,2024-05-28,positive,Rep_01
TCH_001902,CUST_0388,webinar,2024-07-28,positive,Rep_03
TCH_001903,CUST_0388,call,2024-11-21,neutral,Rep_10
TCH_001904,CUST_0389,meeting,2024-08-04,neutral,Rep_07
TCH_001905,CUST_0389,support_ticket,2024-08-13,neutral,Rep_07
TCH_001906,CUST_0389,demo,2024-11-13,neutral,Rep_05
TCH_001907,CUST_0389,meeting,2024-12-02,positive,Rep_11
TCH_001908,CUST_0389,webinar,2024-09-14,no_response,Rep_13
TCH_001909,CUST_0390,meeting,2024-11-22,positive,Rep_01
TCH_001910,CUST_0390,webinar,2024-11-10,positive,Rep_05
TCH_001911,CUST_0390,meeting,2024-10-10,neutral,Rep_08
TCH_001912,CUST_0390,call,2024-12-17,no_response,Rep_14
TCH_001913,CUST_0390,demo,2024-12-03,neutral,Rep_08
TCH_001914,CUST_0390,meeting,2024-12-03,neutral,Rep_04
TCH_001915,CUST_0390,email,2024-10-12,positive,Rep_06
TCH_001916,CUST_0390,email,2024-12-08,neutral,Rep_06
TCH_001917,CUST_0390,qbr,2024-11-19,neutral,Rep_01
TCH_001918,CUST_0391,webinar,2024-05-28,no_response,Rep_06
TCH_001919,CUST_0391,email,2024-06-29,positive,Rep_11
TCH_001920,CUST_0391,email,2024-02-11,no_response,Rep_08
TCH_001921,CUST_0391,meeting,2023-12-20,neutral,Rep_01
TCH_001922,CUST_0392,call,2024-11-29,neutral,Rep_09
TCH_001923,CUST_0392,meeting,2024-11-27,no_response,Rep_13
TCH_001924,CUST_0392,demo,2024-12-18,positive,Rep_04
TCH_001925,CUST_0393,webinar,2024-11-06,neutral,Rep_07
TCH_001926,CUST_0394,email,2024-04-28,negative,Rep_02
TCH_001927,CUST_0394,support_ticket,2024-05-18,no_response,Rep_13
TCH_001928,CUST_0394,webinar,2024-11-05,positive,Rep_09
TCH_001929,CUST_0394,meeting,2024-06-19,positive,Rep_01
TCH_001930,CUST_0394,email,2023-09-07,positive,Rep_13
TCH_001931,CUST_0394,demo,2023-10-27,neutral,Rep_14
TCH_001932,CUST_0395,webinar,2024-12-26,no_response,Rep_14
TCH_001933,CUST_0395,meeting,2024-08-18,neutral,Rep_09
TCH_001934,CUST_0395,qbr,2024-10-22,no_response,Rep_08
TCH_001935,CUST_0395,email,2024-06-02,no_response,Rep_11
TCH_001936,CUST_0396,call,2024-12-30,neutral,Rep_05
TCH_001937,CUST_0396,call,2024-10-11,no_response,Rep_04
TCH_001938,CUST_0396,qbr,2024-10-30,neutral,Rep_12
TCH_001939,CUST_0396,support_ticket,2024-09-19,neutral,Rep_13
TCH_001940,CUST_0397,meeting,2024-09-11,neutral,Rep_01
TCH_001941,CUST_0397,call,2024-10-08,neutral,Rep_06
TCH_001942,CUST_0398,demo,2024-06-21,no_response,Rep_15
TCH_001943,CUST_0398,call,2024-05-13,no_response,Rep_09
TCH_001944,CUST_0398,meeting,2024-12-04,neutral,Rep_03
TCH_001945,CUST_0398,webinar,2024-08-11,neutral,Rep_14
TCH_001946,CUST_0399,webinar,2024-08-08,negative,Rep_02
TCH_001947,CUST_0399,webinar,2024-08-15,positive,Rep_02
TCH_001948,CUST_0399,support_ticket,2024-10-08,neutral,Rep_04
TCH_001949,CUST_0399,support_ticket,2024-09-02,neutral,Rep_14
TCH_001950,CUST_0399,meeting,2024-11-04,neutral,Rep_08
TCH_001951,CUST_0400,meeting,2024-09-08,neutral,Rep_11
TCH_001952,CUST_0400,meeting,2024-05-22,neutral,Rep_14
TCH_001953,CUST_0400,support_ticket,2024-02-15,neutral,Rep_12
TCH_001954,CUST_0400,email,2024-05-31,positive,Rep_11
TCH_001955,CUST_0401,email,2024-09-07,no_response,Rep_11
TCH_001956,CUST_0402,email,2024-09-27,neutral,Rep_12
TCH_001957,CUST_0402,webinar,2024-01-02,neutral,Rep_15
TCH_001958,CUST_0403,meeting,2024-10-08,neutral,Rep_08
TCH_001959,CUST_0403,email,2024-06-10,neutral,Rep_14
TCH_001960,CUST_0403,support_ticket,2024-05-31,no_response,Rep_14
TCH_001961,CUST_0403,email,2024-01-04,no_response,Rep_09
TCH_001962,CUST_0403,qbr,2024-05-16,neutral,Rep_10
TCH_001963,CUST_0403,demo,2024-07-14,neutral,Rep_08
TCH_001964,CUST_0404,webinar,2023-09-13,neutral,Rep_14
TCH_001965,CUST_0404,meeting,2024-12-08,neutral,Rep_07
TCH_001966,CUST_0404,support_ticket,2024-02-10,positive,Rep_03
TCH_001967,CUST_0404,support_ticket,2023-08-31,neutral,Rep_03
TCH_001968,CUST_0405,call,2024-03-16,positive,Rep_02
TCH_001969,CUST_0405,meeting,2024-04-23,neutral,Rep_12
TCH_001970,CUST_0406,email,2024-09-19,neutral,Rep_05
TCH_001971,CUST_0406,qbr,2024-09-17,positive,Rep_14
TCH_001972,CUST_0406,webinar,2024-12-25,no_response,Rep_04
TCH_001973,CUST_0406,qbr,2024-12-17,positive,Rep_12
TCH_001974,CUST_0406,qbr,2024-10-12,negative,Rep_01
TCH_001975,CUST_0406,qbr,2024-10-22,positive,Rep_05
TCH_001976,CUST_0406,qbr,2024-12-31,neutral,Rep_03
TCH_001977,CUST_0406,email,2024-09-24,neutral,Rep_02
TCH_001978,CUST_0406,support_ticket,2024-12-29,neutral,Rep_07
TCH_001979,CUST_0407,meeting,2024-09-15,positive,Rep_01
TCH_001980,CUST_0407,call,2024-12-02,neutral,Rep_11
TCH_001981,CUST_0407,meeting,2024-11-11,neutral,Rep_08
TCH_001982,CUST_0407,qbr,2024-11-24,positive,Rep_02
TCH_001983,CUST_0407,qbr,2024-10-25,neutral,Rep_01
TCH_001984,CUST_0407,webinar,2024-12-11,negative,Rep_01
TCH_001985,CUST_0407,email,2024-11-21,no_response,Rep_05
TCH_001986,CUST_0407,call,2024-11-30,no_response,Rep_02
TCH_001987,CUST_0407,meeting,2024-09-28,positive,Rep_02
TCH_001988,CUST_0408,qbr,2024-11-04,positive,Rep_08
TCH_001989,CUST_0408,call,2024-11-08,neutral,Rep_05
TCH_001990,CUST_0409,meeting,2024-10-10,neutral,Rep_09
TCH_001991,CUST_0409,meeting,2024-12-15,positive,Rep_08
TCH_001992,CUST_0409,meeting,2024-10-20,neutral,Rep_06
TCH_001993,CUST_0409,webinar,2024-10-02,neutral,Rep_08
TCH_001994,CUST_0409,meeting,2024-11-17,positive,Rep_06
TCH_001995,CUST_0409,meeting,2024-10-26,neutral,Rep_05
TCH_001996,CUST_0410,meeting,2024-06-03,neutral,Rep_13
TCH_001997,CUST_0410,demo,2024-08-27,neutral,Rep_07
TCH_001998,CUST_0410,support_ticket,2024-06-02,neutral,Rep_08
TCH_001999,CUST_0411,demo,2023-12-06,neutral,Rep_06
TCH_002000,CUST_0411,webinar,2024-09-09,no_response,Rep_13
TCH_002001,CUST_0411,meeting,2023-09-21,no_response,Rep_14
TCH_002002,CUST_0411,webinar,2023-10-12,no_response,Rep_15
TCH_002003,CUST_0411,qbr,2024-11-06,positive,Rep_09
TCH_002004,CUST_0411,demo,2024-01-24,neutral,Rep_01
TCH_002005,CUST_0411,qbr,2024-02-19,neutral,Rep_02
TCH_002006,CUST_0411,call,2023-11-23,neutral,Rep_14
TCH_002007,CUST_0412,meeting,2024-12-18,no_response,Rep_05
TCH_002008,CUST_0412,meeting,2024-07-15,neutral,Rep_06
TCH_002009,CUST_0413,call,2024-06-11,neutral,Rep_08
TCH_002010,CUST_0413,email,2024-06-04,neutral,Rep_07
TCH_002011,CUST_0413,qbr,2024-06-14,no_response,Rep_11
TCH_002012,CUST_0413,webinar,2024-09-24,negative,Rep_12
TCH_002013,CUST_0414,webinar,2024-12-16,neutral,Rep_03
TCH_002014,CUST_0414,qbr,2024-12-10,positive,Rep_11
TCH_002015,CUST_0414,qbr,2024-10-15,no_response,Rep_03
TCH_002016,CUST_0414,qbr,2024-06-05,positive,Rep_12
TCH_002017,CUST_0414,support_ticket,2024-04-30,neutral,Rep_13
TCH_002018,CUST_0414,qbr,2024-05-12,no_response,Rep_15
TCH_002019,CUST_0414,meeting,2024-08-26,positive,Rep_02
TCH_002020,CUST_0414,meeting,2024-11-05,no_response,Rep_02
TCH_002021,CUST_0415,support_ticket,2024-05-05,no_response,Rep_02
TCH_002022,CUST_0415,demo,2024-12-31,positive,Rep_05
TCH_002023,CUST_0415,email,2024-07-17,negative,Rep_08
TCH_002024,CUST_0415,demo,2024-05-07,no_response,Rep_03
TCH_002025,CUST_0415,meeting,2023-11-23,neutral,Rep_13
TCH_002026,CUST_0415,call,2023-10-09,negative,Rep_07
TCH_002027,CUST_0415,call,2023-10-26,negative,Rep_03
TCH_002028,CUST_0416,qbr,2024-12-25,no_response,Rep_12
TCH_002029,CUST_0416,support_ticket,2024-10-17,no_response,Rep_06
TCH_002030,CUST_0416,webinar,2024-08-17,negative,Rep_07
TCH_002031,CUST_0417,support_ticket,2024-12-10,positive,Rep_10
TCH_002032,CUST_0417,email,2024-03-02,neutral,Rep_05
TCH_002033,CUST_0417,email,2024-01-31,neutral,Rep_06
TCH_002034,CUST_0417,webinar,2023-11-14,positive,Rep_14
TCH_002035,CUST_0418,webinar,2024-02-02,neutral,Rep_15
TCH_002036,CUST_0418,support_ticket,2024-12-26,neutral,Rep_02
TCH_002037,CUST_0418,demo,2024-05-26,neutral,Rep_08
TCH_002038,CUST_0418,demo,2024-07-08,no_response,Rep_07
