touch_id,customer_id,touch_date,touch_type,sales_rep_id,outcome
639,63,2024-10-18,Call,2,Opportunity
640,63,2024-11-15,Email,8,Opportunity
641,63,2024-12-13,Demo,4,Connected
642,63,2025-01-10,Email,3,No Response
643,63,2025-02-07,Email,2,Meeting Scheduled
644,63,2025-03-08,Email,7,No Response
645,64,2024-03-09,Call,7,Opportunity
646,64,2024-05-08,Check-in,4,No Response
647,64,2024-07-08,Demo,2,No Response
648,64,2024-09-07,Demo,7,Connected
649,64,2024-11-07,Check-in,10,No Response
650,64,2025-01-07,Demo,10,No Response
651,64,2025-03-09,Email,6,Connected
652,65,2024-03-11,Demo,4,Opportunity
653,65,2024-04-20,Call,3,No Response
654,65,2024-05-31,Call,6,Connected
655,65,2024-07-10,Email,4,Connected
656,65,2024-08-20,Call,6,No Response
657,65,2024-09-29,Email,9,Meeting Scheduled
658,65,2024-11-09,Demo,4,No Response
659,65,2024-12-19,Check-in,3,Connected
660,65,2025-01-29,Check-in,4,No Response
661,65,2025-03-11,Demo,10,Meeting Scheduled
662,66,2024-03-12,Call,1,No Response
663,66,2024-04-05,Check-in,9,No Response
664,66,2024-04-29,Call,5,Opportunity
665,66,2024-05-24,Call,3,Connected
666,66,2024-06-17,Email,1,No Response
667,66,2024-07-11,Demo,8,No Response
668,66,2024-08-05,Call,4,Connected
669,66,2024-08-29,Demo,7,Connected
670,66,2024-09-22,Demo,6,Connected
671,66,2024-10-17,Email,4,Connected
672,66,2024-11-10,Email,7,Meeting Scheduled
673,66,2024-12-04,Email,7,Connected
674,66,2024-12-29,Call,5,Connected
675,66,2025-01-22,Demo,4,Opportunity
676,66,2025-02-15,Call,9,Meeting Scheduled
677,66,2025-03-12,Check-in,1,No Response
678,67,2024-03-13,Call,5,Connected
679,67,2024-04-15,Demo,4,No Response
680,67,2024-05-18,Demo,5,No Response
681,67,2024-06-20,Call,1,No Response
682,67,2024-07-23,Email,10,Opportunity
683,67,2024-08-25,Demo,6,Connected
684,67,2024-09-28,Call,4,Opportunity
685,67,2024-10-31,Demo,7,Connected
686,67,2024-12-03,Call,1,No Response
687,67,2025-01-05,Email,4,No Response
688,67,2025-02-07,Demo,3,Meeting Scheduled
689,67,2025-03-13,Call,7,Connected
690,68,2024-03-14,Call,6,Connected
691,68,2024-04-05,Email,9,No Response
692,68,2024-04-28,Demo,10,No Response
693,68,2024-05-21,Email,9,No Response
694,68,2024-06-13,Check-in,5,No Response
695,68,2024-07-06,Call,5,Connected
696,68,2024-07-28,Call,9,No Response
697,68,2024-08-20,Demo,3,No Response
698,68,2024-09-12,Email,5,Meeting Scheduled
699,68,2024-10-05,Email,4,Connected
700,68,2024-10-28,Check-in,8,Connected
701,68,2024-11-19,Email,6,No Response
702,68,2024-12-12,Call,7,Connected
703,68,2025-01-04,Demo,2,No Response
704,68,2025-01-27,Call,6,Connected
705,68,2025-02-19,Call,3,Connected
706,68,2025-03-14,Call,6,Meeting Scheduled
707,69,2024-03-15,Call,6,Connected
708,69,2024-05-14,Demo,6,No Response
709,69,2024-07-14,Email,9,No Response
710,69,2024-09-13,Call,4,No Response
711,69,2024-11-13,Check-in,10,Meeting Scheduled
712,69,2025-01-13,Demo,3,Opportunity
713,69,2025-03-15,Demo,4,Meeting Scheduled
714,70,2024-03-16,Check-in,5,Connected
715,70,2024-06-15,Check-in,10,Opportunity
716,70,2024-09-14,Call,7,Meeting Scheduled
717,70,2024-12-14,Email,4,Meeting Scheduled
718,70,2025-03-16,Email,8,Connected
719,71,2024-03-17,Demo,3,Meeting Scheduled
720,72,2024-03-18,Call,1,Meeting Scheduled
721,72,2024-04-08,Demo,3,Connected
722,72,2024-04-29,Email,8,Connected
723,72,2024-05-21,Demo,6,Connected
724,72,2024-06-11,Email,4,Connected
725,72,2024-07-03,Call,6,Meeting Scheduled
726,72,2024-07-24,Email,4,Opportunity
727,72,2024-08-15,Email,5,Connected
728,72,2024-09-05,Demo,5,Connected
729,72,2024-09-27,Check-in,1,Connected
730,72,2024-10-18,Email,1,No Response
731,72,2024-11-09,Call,10,Connected
732,72,2024-11-30,Check-in,4,Connected
733,72,2024-12-22,Email,3,Meeting Scheduled
734,72,2025-01-12,Demo,8,Meeting Scheduled
735,72,2025-02-03,Call,8,Connected
736,72,2025-02-24,Email,3,Connected
737,72,2025-03-18,Email,6,Connected
738,73,2024-03-19,Check-in,5,Meeting Scheduled
739,73,2024-05-03,Call,4,No Response
740,73,2024-06-18,Demo,9,Connected
741,73,2024-08-02,Call,9,Opportunity
742,73,2024-09-17,Check-in,4,Connected
743,73,2024-11-02,Email,2,Meeting Scheduled
744,73,2024-12-17,Email,6,Opportunity
745,73,2025-02-01,Email,5,Meeting Scheduled
746,73,2025-03-19,Email,10,Meeting Scheduled
747,75,2024-03-21,Check-in,7,Connected
748,75,2024-04-16,Email,10,Connected
749,75,2024-05-12,Call,8,Opportunity
750,75,2024-06-07,Check-in,6,No Response
751,75,2024-07-03,Email,7,No Response
752,75,2024-07-29,Email,1,Meeting Scheduled
753,75,2024-08-24,Call,10,Connected
754,75,2024-09-19,Email,4,Connected
755,75,2024-10-15,Demo,8,Connected
756,75,2024-11-10,Email,4,Connected
757,75,2024-12-06,Email,9,Connected
758,75,2025-01-01,Email,8,No Response
759,75,2025-01-27,Call,10,Connected
760,75,2025-02-22,Check-in,2,Connected
761,75,2025-03-21,Email,1,Meeting Scheduled
762,76,2024-03-23,Email,1,Connected
763,76,2024-07-22,Email,7,No Response
764,76,2024-11-21,Call,1,Meeting Scheduled
765,76,2025-03-23,Email,3,Meeting Scheduled
766,77,2024-03-24,Email,9,Meeting Scheduled
767,77,2024-05-08,Check-in,6,Meeting Scheduled
768,77,2024-06-23,Email,6,Connected
769,77,2024-08-07,Check-in,3,Connected
770,77,2024-09-22,Email,5,No Response
771,77,2024-11-07,Email,5,Connected
772,77,2024-12-22,Email,2,Meeting Scheduled
773,77,2025-02-06,Call,6,No Response
774,77,2025-03-24,Email,6,No Response
775,78,2024-03-25,Demo,3,Opportunity
776,78,2024-04-22,Check-in,2,Meeting Scheduled
777,78,2024-05-20,Demo,4,Connected
778,78,2024-06-17,Check-in,3,Opportunity
779,78,2024-07-15,Demo,6,No Response
780,78,2024-08-12,Call,5,No Response
781,78,2024-09-09,Call,9,Meeting Scheduled
782,78,2024-10-07,Email,1,No Response
783,78,2024-11-04,Call,5,Connected
784,78,2024-12-02,Email,9,Meeting Scheduled
785,78,2024-12-30,Call,4,No Response
786,78,2025-01-27,Call,9,Connected
787,78,2025-02-24,Demo,2,No Response
788,78,2025-03-25,Demo,9,No Response
789,79,2024-03-26,Email,5,No Response
790,79,2024-04-19,Email,1,Connected
791,79,2024-05-13,Email,7,Connected
792,79,2024-06-07,Check-in,8,Meeting Scheduled
793,79,2024-07-01,Email,6,Meeting Scheduled
794,79,2024-07-25,Call,4,Opportunity
795,79,2024-08-19,Email,1,Connected
796,79,2024-09-12,Check-in,6,Connected
797,79,2024-10-06,Email,4,No Response
798,79,2024-10-31,Email,10,Connected
799,79,2024-11-24,Call,2,Meeting Scheduled
800,79,2024-12-18,Email,8,Opportunity
801,79,2025-01-12,Call,9,Connected
802,79,2025-02-05,Demo,8,No Response
803,79,2025-03-01,Demo,7,Opportunity
804,79,2025-03-26,Call,1,Connected
805,80,2024-03-27,Demo,3,Meeting Scheduled
806,80,2024-06-26,Check-in,8,Meeting Scheduled
807,80,2024-09-25,Email,10,Connected
808,80,2024-12-25,Email,6,Connected
809,80,2025-03-27,Email,5,Opportunity
810,81,2024-03-28,Email,1,Connected
811,81,2024-06-27,Call,1,No Response
812,81,2024-09-26,Demo,8,Connected
813,81,2024-12-26,Call,8,No Response
814,81,2025-03-28,Email,1,No Response
815,82,2024-03-29,Call,1,Connected
816,82,2024-05-20,Demo,3,Opportunity
817,82,2024-07-11,Demo,8,Connected
818,82,2024-09-01,Email,2,Connected
819,82,2024-10-23,Email,7,Opportunity
820,82,2024-12-14,Call,5,Connected
821,82,2025-02-04,Demo,6,Meeting Scheduled
822,82,2025-03-29,Email,10,Connected
823,83,2024-03-30,Call,10,Connected
824,83,2024-04-29,Demo,2,No Response
825,83,2024-05-29,Email,5,Connected
826,83,2024-06-29,Email,5,No Response
827,83,2024-07-29,Email,5,Opportunity
828,83,2024-08-29,Email,9,Connected
829,83,2024-09-28,Email,6,Connected
830,83,2024-10-28,Demo,10,No Response
831,83,2024-11-28,Check-in,5,Connected
832,83,2024-12-28,Check-in,1,Connected
833,83,2025-01-28,Check-in,7,Meeting Scheduled
834,83,2025-02-27,Call,2,Meeting Scheduled
835,83,2025-03-30,Email,6,No Response
836,84,2024-03-31,Call,2,Connected
837,84,2024-05-06,Email,9,Meeting Scheduled
838,84,2024-06-12,Demo,3,No Response
839,84,2024-07-18,Email,8,Meeting Scheduled
840,84,2024-08-24,Email,6,Opportunity
841,84,2024-09-29,Check-in,4,Connected
842,84,2024-11-05,Email,6,Connected
843,84,2024-12-11,Call,3,Meeting Scheduled
844,84,2025-01-17,Demo,5,Connected
845,84,2025-02-22,Email,2,Meeting Scheduled
846,84,2025-03-31,Call,7,Connected
847,85,2024-04-01,Email,4,Connected
848,85,2024-07-31,Demo,2,No Response
849,85,2024-11-30,Call,3,Meeting Scheduled
850,85,2025-04-01,Demo,7,No Response
851,86,2024-04-03,Email,9,Meeting Scheduled
852,86,2024-04-24,Demo,5,No Response
853,86,2024-05-15,Email,3,Meeting Scheduled
854,86,2024-06-06,Demo,3,No Response
855,86,2024-06-27,Email,4,Connected
856,86,2024-07-19,Email,10,No Response
857,86,2024-08-09,Email,2,No Response
858,86,2024-08-31,Email,4,Connected
859,86,2024-09-21,Call,5,Connected
860,86,2024-10-13,Email,1,Meeting Scheduled
861,86,2024-11-03,Call,4,No Response
862,86,2024-11-25,Demo,2,No Response
863,86,2024-12-16,Email,8,Opportunity
864,86,2025-01-07,Email,2,No Response
865,86,2025-01-28,Email,8,Connected
866,86,2025-02-19,Call,10,Meeting Scheduled
867,86,2025-03-12,Call,6,Connected
868,86,2025-04-03,Email,7,Meeting Scheduled
869,87,2024-04-04,Demo,6,Connected
870,87,2024-04-24,Demo,8,No Response
871,87,2024-05-14,Email,2,Connected
872,87,2024-06-03,Demo,9,Connected
873,87,2024-06-24,Call,7,Meeting Scheduled
874,87,2024-07-14,Demo,4,Connected
875,87,2024-08-03,Call,2,No Response
876,87,2024-08-23,Call,2,Connected
877,87,2024-09-13,Call,4,No Response
878,87,2024-10-03,Call,2,Meeting Scheduled
879,87,2024-10-23,Call,4,No Response
880,87,2024-11-13,Demo,10,Meeting Scheduled
881,87,2024-12-03,Email,9,Connected
882,87,2024-12-23,Email,6,No Response
883,87,2025-01-12,Call,6,Connected
884,87,2025-02-02,Check-in,3,Meeting Scheduled
885,87,2025-02-22,Call,7,No Response
886,87,2025-03-14,Call,2,No Response
887,87,2025-04-04,Email,4,Meeting Scheduled
888,88,2024-04-05,Check-in,8,Meeting Scheduled
889,88,2024-05-11,Call,9,Connected
890,88,2024-06-17,Email,2,No Response
891,88,2024-07-23,Call,2,No Response
892,88,2024-08-29,Email,2,No Response
893,88,2024-10-04,Call,5,Connected
894,88,2024-11-10,Demo,5,No Response
895,88,2024-12-16,Call,9,Connected
896,88,2025-01-22,Demo,2,No Response
897,88,2025-02-27,Check-in,5,Connected
898,88,2025-04-05,Call,6,No Response
899,89,2024-04-06,Call,10,Meeting Scheduled
900,89,2024-05-09,Check-in,6,Meeting Scheduled
901,89,2024-06-11,Check-in,1,Connected
902,89,2024-07-14,Email,7,Meeting Scheduled
903,89,2024-08-16,Call,9,Opportunity
904,89,2024-09-18,Email,4,Connected
905,89,2024-10-22,Email,8,Opportunity
906,89,2024-11-24,Email,3,Meeting Scheduled
907,89,2024-12-27,Email,4,Opportunity
908,89,2025-01-29,Check-in,4,Connected
909,89,2025-03-03,Email,7,Opportunity
910,89,2025-04-06,Email,7,No Response
911,90,2024-04-07,Demo,1,No Response
912,90,2024-05-03,Call,1,Connected
913,90,2024-05-29,Email,8,Connected
914,90,2024-06-24,Call,3,Connected
915,90,2024-07-20,Check-in,7,Opportunity
916,90,2024-08-15,Check-in,3,No Response
917,90,2024-09-10,Demo,1,No Response
918,90,2024-10-06,Call,7,Meeting Scheduled
919,90,2024-11-01,Demo,9,Opportunity
920,90,2024-11-27,Call,5,Connected
921,90,2024-12-23,Demo,9,No Response
922,90,2025-01-18,Demo,10,No Response
923,90,2025-02-13,Call,9,Opportunity
924,90,2025-03-11,Call,2,No Response
925,90,2025-04-07,Email,3,No Response
926,92,2024-04-09,Email,10,Opportunity
927,92,2024-05-01,Email,1,Meeting Scheduled
928,92,2024-05-24,Demo,3,Connected
929,92,2024-06-16,Email,7,Meeting Scheduled
930,92,2024-07-09,Call,8,Connected
931,92,2024-08-01,Email,8,Meeting Scheduled
932,92,2024-08-23,Email,5,Meeting Scheduled
933,92,2024-09-15,Call,4,Connected
934,92,2024-10-08,Email,2,Connected
935,92,2024-10-31,Call,8,No Response
936,92,2024-11-23,Call,7,No Response
937,92,2024-12-15,Email,10,No Response
938,92,2025-01-07,Check-in,3,Connected
939,92,2025-01-30,Email,1,Meeting Scheduled
940,92,2025-02-22,Email,5,Connected
941,92,2025-03-17,Demo,6,No Response
942,92,2025-04-09,Call,5,Meeting Scheduled
943,93,2024-04-10,Email,9,Connected
944,93,2024-05-13,Demo,8,No Response
945,93,2024-06-15,Email,5,No Response
946,93,2024-07-18,Email,8,No Response
947,93,2024-08-20,Demo,3,No Response
948,93,2024-09-22,Check-in,2,No Response
949,93,2024-10-26,Call,5,Meeting Scheduled
950,93,2024-11-28,Call,10,Meeting Scheduled
951,93,2024-12-31,Email,8,Connected
952,93,2025-02-02,Check-in,1,Connected
953,93,2025-03-07,Email,10,No Response
954,93,2025-04-10,Call,8,Connected
955,94,2024-04-11,Email,2,Meeting Scheduled
956,95,2024-04-12,Demo,3,No Response
957,95,2024-10-11,Call,9,No Response
958,95,2025-04-12,Call,9,Connected
959,96,2024-04-13,Call,4,Opportunity
960,96,2024-10-12,Demo,9,Connected
961,96,2025-04-13,Demo,1,No Response
962,97,2024-04-15,Demo,4,No Response
963,97,2024-05-25,Email,8,Meeting Scheduled
964,97,2024-07-05,Demo,9,No Response
965,97,2024-08-14,Call,3,Opportunity
966,97,2024-09-24,Email,8,Meeting Scheduled
967,97,2024-11-03,Email,9,Connected
968,97,2024-12-14,Email,6,No Response
969,97,2025-01-23,Call,7,Connected
970,97,2025-03-05,Check-in,5,Connected
971,97,2025-04-15,Check-in,3,No Response
972,98,2024-04-16,Call,4,Meeting Scheduled
973,98,2024-05-14,Call,1,Meeting Scheduled
974,98,2024-06-11,Email,4,Connected
975,98,2024-07-09,Call,2,Connected
976,98,2024-08-06,Demo,8,Meeting Scheduled
977,98,2024-09-03,Check-in,2,No Response
978,98,2024-10-01,Demo,5,Opportunity
979,98,2024-10-29,Check-in,6,Connected
980,98,2024-11-26,Call,6,No Response
981,98,2024-12-24,Check-in,8,Connected
982,98,2025-01-21,Check-in,3,No Response
983,98,2025-02-18,Email,6,No Response
984,98,2025-03-18,Call,1,No Response
985,98,2025-04-16,Email,6,Connected
986,99,2024-04-17,Call,7,No Response
987,99,2024-05-09,Email,7,Connected
988,99,2024-06-01,Email,5,Connected
989,99,2024-06-24,Email,4,Meeting Scheduled
990,99,2024-07-17,Call,9,No Response
991,99,2024-08-09,Call,3,Meeting Scheduled
992,99,2024-08-31,Check-in,3,Connected
993,99,2024-09-23,Call,1,No Response
994,99,2024-10-16,Call,10,Meeting Scheduled
995,99,2024-11-08,Check-in,3,Meeting Scheduled
996,99,2024-12-01,Email,6,Connected
997,99,2024-12-23,Email,6,No Response
998,99,2025-01-15,Call,8,Meeting Scheduled
999,99,2025-02-07,Demo,4,Connected
1000,99,2025-03-02,Call,3,No Response
1001,99,2025-03-25,Email,5,No Response
1002,99,2025-04-17,Call,2,Meeting Scheduled
1003,100,2024-04-18,Call,7,Connected
1004,100,2024-06-02,Demo,10,Connected
1005,100,2024-07-18,Call,4,Connected
1006,100,2024-09-01,Email,3,Meeting Scheduled
1007,100,2024-10-17,Call,1,Connected
1008,100,2024-12-02,Call,2,No Response
1009,100,2025-01-16,Demo,9,Meeting Scheduled
1010,100,2025-03-03,Demo,10,Connected
1011,100,2025-04-18,Call,2,No Response
1012,101,2024-04-19,Email,3,No Response
1013,101,2024-10-18,Email,5,No Response
1014,101,2025-04-19,Email,3,Meeting Scheduled
1015,102,2024-04-20,Call,3,Connected
1016,102,2024-05-23,Demo,5,Connected
1017,102,2024-06-25,Call,8,No Response
1018,102,2024-07-28,Email,1,Connected
1019,102,2024-08-30,Call,4,Meeting Scheduled
1020,102,2024-10-02,Check-in,4,Meeting Scheduled
1021,102,2024-11-05,Email,3,No Response
1022,102,2024-12-08,Call,4,Meeting Scheduled
1023,102,2025-01-10,Email,3,No Response
1024,102,2025-02-12,Email,5,No Response
1025,102,2025-03-17,Call,8,Connected
1026,102,2025-04-20,Call,9,Meeting Scheduled
1027,103,2024-04-21,Call,2,Meeting Scheduled
1028,103,2024-05-31,Email,5,Connected
1029,103,2024-07-11,Email,9,Meeting Scheduled
1030,103,2024-08-20,Check-in,1,No Response
1031,103,2024-09-30,Call,3,No Response
1032,103,2024-11-09,Call,8,No Response
1033,103,2024-12-20,Demo,9,No Response
1034,103,2025-01-29,Call,8,No Response
1035,103,2025-03-11,Email,10,Connected
1036,103,2025-04-21,Call,3,Meeting Scheduled
1037,104,2024-04-22,Email,7,Meeting Scheduled
1038,104,2024-05-25,Demo,9,Connected
1039,104,2024-06-27,Call,3,No Response
1040,104,2024-07-30,Call,8,No Response
1041,104,2024-09-01,Email,4,Meeting Scheduled
1042,104,2024-10-04,Check-in,7,Opportunity
1043,104,2024-11-07,Demo,7,Connected
1044,104,2024-12-10,Demo,3,Connected
1045,104,2025-01-12,Call,9,Connected
1046,104,2025-02-14,Demo,1,Meeting Scheduled
1047,104,2025-03-19,Call,4,No Response
1048,104,2025-04-22,Email,8,Opportunity
1049,105,2024-04-23,Check-in,7,Opportunity
1050,105,2024-08-22,Demo,8,Connected
1051,105,2024-12-22,Call,2,No Response
1052,105,2025-04-23,Demo,10,Opportunity
1053,106,2024-04-24,Email,9,Opportunity
1054,106,2024-05-24,Demo,1,Connected
1055,106,2024-06-23,Email,5,Opportunity
1056,106,2024-07-24,Email,6,No Response
1057,106,2024-08-23,Email,8,Connected
1058,106,2024-09-23,Email,10,Connected
1059,106,2024-10-23,Demo,9,No Response
1060,106,2024-11-22,Demo,3,Connected
1061,106,2024-12-23,Demo,4,Connected
1062,106,2025-01-22,Demo,3,No Response
1063,106,2025-02-22,Call,2,No Response
1064,106,2025-03-24,Demo,6,Connected
1065,106,2025-04-24,Email,10,No Response
1066,107,2024-04-25,Call,4,Meeting Scheduled
1067,107,2024-05-16,Demo,5,Meeting Scheduled
1068,107,2024-06-06,Email,3,No Response
1069,107,2024-06-28,Email,5,Connected
1070,107,2024-07-19,Email,2,Connected
1071,107,2024-08-10,Call,4,Connected
1072,107,2024-08-31,Call,5,Connected
1073,107,2024-09-22,Call,4,Connected
1074,107,2024-10-13,Check-in,9,Opportunity
1075,107,2024-11-04,Email,9,Meeting Scheduled
1076,107,2024-11-25,Email,1,Opportunity
1077,107,2024-12-17,Demo,9,No Response
1078,107,2025-01-07,Demo,5,Connected
1079,107,2025-01-29,Email,1,Connected
1080,107,2025-02-19,Call,1,Meeting Scheduled
1081,107,2025-03-13,Call,5,Connected
1082,107,2025-04-03,Demo,2,Meeting Scheduled
1083,107,2025-04-25,Email,10,Connected
1084,108,2024-04-27,Email,1,No Response
1085,108,2024-05-18,Call,5,Connected
1086,108,2024-06-08,Demo,10,Connected
1087,108,2024-06-30,Demo,1,Opportunity
1088,108,2024-07-21,Demo,5,Connected
1089,108,2024-08-12,Email,6,Meeting Scheduled
1090,108,2024-09-02,Demo,2,Connected
1091,108,2024-09-24,Email,4,Meeting Scheduled
1092,108,2024-10-15,Email,9,Connected
1093,108,2024-11-06,Demo,7,Connected
1094,108,2024-11-27,Email,2,Meeting Scheduled
1095,108,2024-12-19,Email,4,Connected
1096,108,2025-01-09,Email,6,Opportunity
1097,108,2025-01-31,Email,7,Meeting Scheduled
1098,108,2025-02-21,Email,10,Connected
1099,108,2025-03-15,Call,9,No Response
1100,108,2025-04-05,Email,10,Meeting Scheduled
1101,108,2025-04-27,Email,7,Connected
1102,109,2024-04-28,Call,1,Connected
1103,109,2024-06-19,Email,9,Meeting Scheduled
1104,109,2024-08-10,Email,6,Opportunity
1105,109,2024-10-01,Check-in,5,No Response
1106,109,2024-11-22,Demo,7,No Response
1107,109,2025-01-13,Demo,2,No Response
1108,109,2025-03-06,Email,2,Connected
1109,109,2025-04-28,Demo,2,Meeting Scheduled
1110,110,2024-04-29,Email,9,Meeting Scheduled
1111,110,2024-05-21,Call,6,No Response
1112,110,2024-06-13,Call,10,Meeting Scheduled
1113,110,2024-07-06,Call,2,No Response
1114,110,2024-07-29,Email,10,Connected
1115,110,2024-08-21,Email,10,No Response
1116,110,2024-09-12,Email,4,Meeting Scheduled
1117,110,2024-10-05,Email,2,Connected
1118,110,2024-10-28,Email,8,Connected
1119,110,2024-11-20,Call,6,Opportunity
1120,110,2024-12-13,Demo,8,No Response
1121,110,2025-01-04,Email,7,Connected
1122,110,2025-01-27,Demo,7,No Response
1123,110,2025-02-19,Email,2,Connected
1124,110,2025-03-14,Call,7,Connected
1125,110,2025-04-06,Email,4,No Response
1126,110,2025-04-29,Email,3,No Response
1127,111,2024-04-30,Demo,2,No Response
1128,111,2024-06-02,Demo,5,No Response
1129,111,2024-07-05,Email,2,Connected
1130,111,2024-08-07,Email,3,Meeting Scheduled
1131,111,2024-09-09,Call,8,Connected
1132,111,2024-10-12,Email,6,Meeting Scheduled
1133,111,2024-11-15,Call,5,Opportunity
1134,111,2024-12-18,Check-in,6,No Response
1135,111,2025-01-20,Demo,1,Connected
1136,111,2025-02-22,Demo,10,Connected
1137,111,2025-03-27,Demo,3,Connected
1138,111,2025-04-30,Call,5,Connected
1139,112,2024-05-01,Check-in,6,Connected
1140,112,2025-05-01,Email,9,Connected
1141,113,2024-05-02,Email,6,Opportunity
1142,114,2024-05-03,Demo,7,No Response
1143,114,2024-05-27,Call,8,Connected
1144,114,2024-06-20,Demo,7,No Response
1145,114,2024-07-15,Email,1,Connected
1146,114,2024-08-08,Demo,10,Connected
1147,114,2024-09-01,Check-in,6,Opportunity
1148,114,2024-09-26,Call,8,No Response
1149,114,2024-10-20,Email,3,Meeting Scheduled
1150,114,2024-11-13,Email,10,Connected
1151,114,2024-12-08,Demo,1,No Response
1152,114,2025-01-01,Call,9,No Response
1153,114,2025-01-25,Check-in,9,Connected
1154,114,2025-02-19,Call,9,No Response
1155,114,2025-03-15,Call,10,Connected
1156,114,2025-04-08,Call,5,Connected
1157,114,2025-05-03,Email,4,Meeting Scheduled
1158,115,2024-05-04,Email,2,Meeting Scheduled
1159,115,2024-07-16,Demo,3,Connected
1160,115,2024-09-27,Email,2,Meeting Scheduled
1161,115,2024-12-09,Call,2,No Response
1162,115,2025-02-20,Check-in,8,No Response
1163,115,2025-05-04,Email,2,Opportunity
1164,116,2024-05-05,Call,1,Connected
1165,116,2024-06-02,Call,1,No Response
1166,116,2024-06-30,Email,8,No Response
1167,116,2024-07-28,Demo,3,Opportunity
1168,116,2024-08-25,Demo,5,Meeting Scheduled
1169,116,2024-09-22,Email,7,Connected
