event_id,customer_id,event_date,feature_category,event_count
833,4,2024-12-11,Integration,16
834,4,2024-12-15,Core,2
835,4,2024-12-18,Reporting,6
836,4,2024-12-22,Reporting,6
837,4,2024-12-25,Integration,11
838,4,2024-12-29,Core,1
839,4,2025-01-01,Reporting,6
840,4,2025-01-04,Core,19
841,4,2025-01-08,Reporting,8
842,4,2025-01-11,Integration,18
843,4,2025-01-15,Core,16
844,4,2025-01-18,Reporting,10
845,4,2025-01-22,Reporting,16
846,4,2025-01-25,Integration,13
847,4,2025-01-29,Core,7
848,4,2025-02-01,Reporting,8
849,4,2025-02-05,Core,6
850,4,2025-02-08,Core,6
851,4,2025-02-12,Core,1
852,4,2025-02-15,Reporting,13
853,4,2025-02-18,Core,19
854,4,2025-02-22,Core,8
855,4,2025-02-25,Reporting,5
856,4,2025-03-01,Integration,10
857,4,2025-03-04,Core,14
858,4,2025-03-08,Core,9
859,4,2025-03-11,Integration,1
860,4,2025-03-15,Core,10
861,4,2025-03-18,Core,3
862,4,2025-03-22,Reporting,6
863,4,2025-03-25,Integration,18
864,4,2025-03-29,Integration,12
865,4,2025-04-01,Reporting,7
866,4,2025-04-04,Admin,1
867,4,2025-04-08,Core,1
868,4,2025-04-11,Core,13
869,4,2025-04-15,Reporting,15
870,4,2025-04-18,Integration,11
871,4,2025-04-22,Core,12
872,4,2025-04-25,Core,13
873,4,2025-04-29,Core,10
874,4,2025-05-02,Integration,4
875,4,2025-05-06,Admin,16
876,4,2025-05-09,Integration,19
877,4,2025-05-13,Core,16
878,4,2025-05-16,Reporting,2
879,4,2025-05-19,Reporting,15
880,4,2025-05-23,Core,4
881,4,2025-05-26,Core,3
882,4,2025-05-30,Core,11
883,4,2025-06-02,Core,7
884,4,2025-06-06,Admin,18
885,4,2025-06-09,Reporting,7
886,4,2025-06-13,Admin,7
887,4,2025-06-16,Integration,1
888,4,2025-06-20,Core,15
889,4,2025-06-23,Core,7
890,4,2025-06-27,Core,18
891,5,2024-01-05,Admin,13
892,5,2024-01-08,Core,3
893,5,2024-01-11,Core,4
894,5,2024-01-14,Core,16
895,5,2024-01-18,Core,1
896,5,2024-01-21,Core,19
897,5,2024-01-24,Core,11
898,5,2024-01-27,Reporting,5
899,5,2024-01-31,Core,4
900,5,2024-02-03,Core,18
901,5,2024-02-06,Core,9
902,5,2024-02-10,Core,2
903,5,2024-02-13,Reporting,12
904,5,2024-02-16,Reporting,7
905,5,2024-02-19,Core,17
906,5,2024-02-23,Integration,19
907,5,2024-02-26,Integration,14
908,5,2024-02-29,Core,2
909,5,2024-03-03,Reporting,14
910,5,2024-03-07,Core,1
911,5,2024-03-10,Admin,7
912,5,2024-03-13,Core,19
913,5,2024-03-17,Integration,19
914,5,2024-03-20,Core,5
915,5,2024-03-23,Integration,4
916,5,2024-03-26,Reporting,7
917,5,2024-03-30,Core,12
918,5,2024-04-02,Core,17
919,5,2024-04-05,Core,10
920,5,2024-04-08,Admin,5
921,5,2024-04-12,Integration,9
922,5,2024-04-15,Reporting,4
923,5,2024-04-18,Core,9
924,5,2024-04-22,Core,18
925,5,2024-04-25,Reporting,15
926,5,2024-04-28,Core,10
927,5,2024-05-01,Core,4
928,5,2024-05-05,Reporting,17
929,5,2024-05-08,Integration,16
930,5,2024-05-11,Admin,3
931,5,2024-05-14,Core,10
932,5,2024-05-18,Core,13
933,5,2024-05-21,Reporting,16
934,5,2024-05-24,Admin,6
935,5,2024-05-28,Core,14
936,5,2024-05-31,Reporting,5
937,5,2024-06-03,Core,2
938,5,2024-06-06,Integration,5
939,5,2024-06-10,Admin,9
940,5,2024-06-13,Core,1
941,5,2024-06-16,Core,18
942,5,2024-06-19,Core,3
943,5,2024-06-23,Core,9
944,5,2024-06-26,Core,3
945,5,2024-06-29,Reporting,19
946,5,2024-07-03,Core,12
947,5,2024-07-06,Core,9
948,5,2024-07-09,Core,9
949,5,2024-07-12,Reporting,12
950,5,2024-07-16,Integration,18
951,5,2024-07-19,Core,5
952,5,2024-07-22,Core,12
953,5,2024-07-25,Reporting,11
954,5,2024-07-29,Core,2
955,5,2024-08-01,Reporting,7
956,5,2024-08-04,Core,3
957,5,2024-08-08,Admin,6
958,5,2024-08-11,Integration,17
959,5,2024-08-14,Integration,17
960,5,2024-08-17,Reporting,11
961,5,2024-08-21,Reporting,18
962,5,2024-08-24,Core,8
963,5,2024-08-27,Core,12
964,5,2024-08-30,Integration,18
965,5,2024-09-03,Core,8
966,5,2024-09-06,Integration,15
967,5,2024-09-09,Admin,8
968,5,2024-09-13,Integration,5
969,5,2024-09-16,Core,8
970,5,2024-09-19,Reporting,8
971,5,2024-09-22,Reporting,19
972,5,2024-09-26,Reporting,10
973,5,2024-09-29,Integration,9
974,5,2024-10-02,Core,5
975,5,2024-10-05,Reporting,15
976,5,2024-10-09,Admin,7
977,5,2024-10-12,Reporting,12
978,5,2024-10-15,Core,10
979,5,2024-10-19,Reporting,5
980,5,2024-10-22,Reporting,5
981,5,2024-10-25,Core,13
982,5,2024-10-28,Core,11
983,5,2024-11-01,Core,11
984,5,2024-11-04,Reporting,16
985,5,2024-11-07,Reporting,1
986,5,2024-11-10,Core,1
987,5,2024-11-14,Core,2
988,5,2024-11-17,Admin,14
989,5,2024-11-20,Admin,10
990,5,2024-11-24,Reporting,9
991,5,2024-11-27,Core,10
992,5,2024-11-30,Core,6
993,5,2024-12-03,Integration,6
994,5,2024-12-07,Core,12
995,5,2024-12-10,Reporting,19
996,5,2024-12-13,Core,7
997,5,2024-12-16,Core,13
998,5,2024-12-20,Core,10
999,5,2024-12-23,Integration,9
1000,5,2024-12-26,Core,2
1001,5,2024-12-30,Integration,2
1002,5,2025-01-02,Reporting,2
1003,5,2025-01-05,Core,3
1004,5,2025-01-08,Core,6
1005,5,2025-01-12,Core,17
1006,5,2025-01-15,Reporting,18
1007,5,2025-01-18,Admin,12
1008,5,2025-01-21,Reporting,11
1009,5,2025-01-25,Core,4
1010,5,2025-01-28,Integration,18
1011,5,2025-01-31,Core,9
1012,5,2025-02-04,Core,13
1013,5,2025-02-07,Core,3
1014,5,2025-02-10,Reporting,11
1015,5,2025-02-13,Reporting,14
1016,5,2025-02-17,Integration,16
1017,5,2025-02-20,Core,10
1018,5,2025-02-23,Admin,16
1019,5,2025-02-26,Integration,19
1020,5,2025-03-02,Core,2
1021,5,2025-03-05,Reporting,19
1022,5,2025-03-08,Core,3
1023,5,2025-03-12,Reporting,16
1024,5,2025-03-15,Core,3
1025,5,2025-03-18,Reporting,18
1026,5,2025-03-21,Core,1
1027,5,2025-03-25,Core,10
1028,5,2025-03-28,Core,12
1029,5,2025-03-31,Core,13
1030,5,2025-04-03,Reporting,8
1031,5,2025-04-07,Core,3
1032,5,2025-04-10,Integration,12
1033,5,2025-04-13,Core,14
1034,5,2025-04-17,Integration,5
1035,5,2025-04-20,Core,11
1036,5,2025-04-23,Core,17
1037,5,2025-04-26,Core,1
1038,5,2025-04-30,Core,14
1039,5,2025-05-03,Core,11
1040,5,2025-05-06,Core,2
1041,5,2025-05-09,Reporting,3
1042,5,2025-05-13,Core,5
1043,5,2025-05-16,Integration,5
1044,5,2025-05-19,Admin,6
1045,5,2025-05-23,Reporting,2
1046,5,2025-05-26,Integration,6
1047,5,2025-05-29,Core,3
1048,5,2025-06-01,Reporting,19
1049,5,2025-06-05,Integration,19
1050,5,2025-06-08,Reporting,19
1051,5,2025-06-11,Reporting,5
1052,5,2025-06-14,Reporting,7
1053,5,2025-06-18,Core,15
1054,5,2025-06-21,Core,5
1055,5,2025-06-24,Core,1
1056,5,2025-06-28,Core,18
1057,6,2024-01-06,Reporting,18
1058,6,2024-01-29,Core,13
1059,6,2024-02-21,Integration,7
1060,6,2024-03-16,Admin,16
1061,6,2024-04-08,Integration,9
1062,6,2024-05-02,Core,18
1063,6,2024-05-25,Reporting,18
1064,6,2024-06-18,Reporting,17
1065,6,2024-07-11,Reporting,16
1066,6,2024-08-04,Reporting,18
1067,6,2024-08-27,Core,7
1068,6,2024-09-20,Core,5
1069,6,2024-10-13,Core,16
1070,6,2024-11-06,Core,18
1071,6,2024-11-29,Core,14
1072,6,2024-12-23,Reporting,1
1073,6,2025-01-15,Integration,17
1074,6,2025-02-08,Core,11
1075,6,2025-03-03,Admin,14
1076,6,2025-03-27,Reporting,19
1077,6,2025-04-19,Integration,13
1078,6,2025-05-13,Integration,14
1079,6,2025-06-05,Core,8
1080,6,2025-06-29,Core,1
1081,7,2024-01-07,Core,17
1082,7,2024-01-08,Admin,6
1083,7,2024-01-09,Integration,5
1084,7,2024-01-10,Reporting,4
1085,7,2024-01-11,Admin,11
1086,7,2024-01-12,Core,17
1087,7,2024-01-13,Core,16
1088,7,2024-01-15,Integration,16
1089,7,2024-01-16,Reporting,12
1090,7,2024-01-17,Core,18
1091,7,2024-01-18,Core,16
1092,7,2024-01-19,Core,9
1093,7,2024-01-20,Core,2
1094,7,2024-01-22,Core,6
1095,7,2024-01-23,Core,6
1096,7,2024-01-24,Core,1
1097,7,2024-01-25,Admin,13
1098,7,2024-01-26,Reporting,15
1099,7,2024-01-27,Core,14
1100,7,2024-01-29,Reporting,7
1101,7,2024-01-30,Core,10
1102,7,2024-01-31,Core,14
1103,7,2024-02-01,Core,16
1104,7,2024-02-02,Core,18
1105,7,2024-02-03,Core,5
1106,7,2024-02-05,Reporting,3
1107,7,2024-02-06,Admin,10
1108,7,2024-02-07,Reporting,3
1109,7,2024-02-08,Core,11
1110,7,2024-02-09,Integration,16
1111,7,2024-02-10,Reporting,19
1112,7,2024-02-12,Core,11
1113,7,2024-02-13,Core,15
1114,7,2024-02-14,Integration,11
1115,7,2024-02-15,Core,2
1116,7,2024-02-16,Reporting,4
1117,7,2024-02-17,Reporting,6
1118,7,2024-02-19,Reporting,19
1119,7,2024-02-20,Core,2
1120,7,2024-02-21,Core,11
1121,7,2024-02-22,Integration,18
1122,7,2024-02-23,Core,10
1123,7,2024-02-24,Reporting,3
1124,7,2024-02-26,Core,12
1125,7,2024-02-27,Reporting,7
1126,7,2024-02-28,Core,11
1127,7,2024-02-29,Core,10
1128,7,2024-03-01,Reporting,19
1129,7,2024-03-02,Reporting,12
1130,7,2024-03-04,Core,13
1131,7,2024-03-05,Integration,14
1132,7,2024-03-06,Core,19
1133,7,2024-03-07,Reporting,18
1134,7,2024-03-08,Core,19
1135,7,2024-03-09,Core,17
1136,7,2024-03-11,Integration,2
1137,7,2024-03-12,Integration,14
1138,7,2024-03-13,Reporting,4
1139,7,2024-03-14,Reporting,2
1140,7,2024-03-15,Core,17
1141,7,2024-03-16,Core,14
1142,7,2024-03-17,Core,17
1143,7,2024-03-19,Core,6
1144,7,2024-03-20,Core,6
1145,7,2024-03-21,Core,5
1146,7,2024-03-22,Core,6
1147,7,2024-03-23,Integration,15
1148,7,2024-03-24,Core,1
1149,7,2024-03-26,Admin,12
1150,7,2024-03-27,Core,8
1151,7,2024-03-28,Reporting,2
1152,7,2024-03-29,Reporting,10
1153,7,2024-03-30,Core,10
1154,7,2024-03-31,Core,18
1155,7,2024-04-02,Core,8
1156,7,2024-04-03,Core,13
1157,7,2024-04-04,Reporting,4
1158,7,2024-04-05,Core,5
1159,7,2024-04-06,Core,2
1160,7,2024-04-07,Core,7
1161,7,2024-04-09,Reporting,5
1162,7,2024-04-10,Integration,8
1163,7,2024-04-11,Core,7
1164,7,2024-04-12,Core,14
1165,7,2024-04-13,Core,6
1166,7,2024-04-14,Admin,18
1167,7,2024-04-16,Core,7
1168,7,2024-04-17,Core,5
1169,7,2024-04-18,Reporting,15
1170,7,2024-04-19,Core,19
1171,7,2024-04-20,Reporting,11
1172,7,2024-04-21,Core,7
1173,7,2024-04-23,Reporting,7
1174,7,2024-04-24,Core,10
1175,7,2024-04-25,Reporting,9
1176,7,2024-04-26,Integration,18
1177,7,2024-04-27,Core,13
1178,7,2024-04-28,Integration,14
1179,7,2024-04-30,Core,19
1180,7,2024-05-01,Integration,15
1181,7,2024-05-02,Core,8
1182,7,2024-05-03,Core,4
1183,7,2024-05-04,Reporting,15
1184,7,2024-05-05,Admin,16
1185,7,2024-05-07,Core,3
1186,7,2024-05-08,Core,18
1187,7,2024-05-09,Integration,2
1188,7,2024-05-10,Core,6
1189,7,2024-05-11,Core,8
1190,7,2024-05-12,Integration,2
1191,7,2024-05-14,Admin,2
1192,7,2024-05-15,Core,10
1193,7,2024-05-16,Reporting,8
1194,7,2024-05-17,Core,1
1195,7,2024-05-18,Integration,12
1196,7,2024-05-19,Reporting,13
1197,7,2024-05-21,Reporting,1
1198,7,2024-05-22,Reporting,1
1199,7,2024-05-23,Core,5
1200,7,2024-05-24,Core,8
1201,7,2024-05-25,Admin,2
1202,7,2024-05-26,Core,3
1203,7,2024-05-27,Admin,15
1204,7,2024-05-29,Core,18
1205,7,2024-05-30,Integration,14
1206,7,2024-05-31,Reporting,14
1207,7,2024-06-01,Core,16
1208,7,2024-06-02,Core,11
1209,7,2024-06-03,Reporting,14
1210,7,2024-06-05,Core,5
1211,7,2024-06-06,Core,8
1212,7,2024-06-07,Core,15
1213,7,2024-06-08,Integration,17
1214,7,2024-06-09,Integration,14
1215,7,2024-06-10,Reporting,16
1216,7,2024-06-12,Core,1
1217,7,2024-06-13,Admin,13
1218,7,2024-06-14,Reporting,5
1219,7,2024-06-15,Core,19
1220,7,2024-06-16,Reporting,1
1221,7,2024-06-17,Core,15
1222,7,2024-06-19,Core,10
1223,7,2024-06-20,Reporting,9
1224,7,2024-06-21,Core,12
1225,7,2024-06-22,Integration,17
1226,7,2024-06-23,Core,11
1227,7,2024-06-24,Core,4
1228,7,2024-06-26,Reporting,14
1229,7,2024-06-27,Reporting,8
1230,7,2024-06-28,Core,4
1231,7,2024-06-29,Admin,12
1232,7,2024-06-30,Core,13
1233,7,2024-07-01,Reporting,6
1234,7,2024-07-03,Integration,4
1235,7,2024-07-04,Integration,7
1236,7,2024-07-05,Core,11
1237,7,2024-07-06,Reporting,7
1238,7,2024-07-07,Reporting,7
1239,7,2024-07-08,Admin,16
1240,7,2024-07-10,Core,9
1241,7,2024-07-11,Core,13
1242,7,2024-07-12,Core,4
1243,7,2024-07-13,Integration,12
1244,7,2024-07-14,Core,13
1245,7,2024-07-15,Reporting,18
1246,7,2024-07-17,Reporting,15
1247,7,2024-07-18,Core,15
1248,7,2024-07-19,Core,10
1249,7,2024-07-20,Reporting,9
1250,7,2024-07-21,Core,16
1251,7,2024-07-22,Reporting,13
1252,7,2024-07-24,Reporting,13
1253,7,2024-07-25,Integration,16
1254,7,2024-07-26,Core,5
1255,7,2024-07-27,Core,11
1256,7,2024-07-28,Core,3
1257,7,2024-07-29,Integration,7
1258,7,2024-07-30,Reporting,3
1259,7,2024-08-01,Admin,7
1260,7,2024-08-02,Core,18
1261,7,2024-08-03,Core,8
1262,7,2024-08-04,Core,1
1263,7,2024-08-05,Reporting,10
1264,7,2024-08-06,Core,14
1265,7,2024-08-08,Core,16
1266,7,2024-08-09,Core,10
1267,7,2024-08-10,Core,18
1268,7,2024-08-11,Integration,17
1269,7,2024-08-12,Reporting,8
1270,7,2024-08-13,Core,9
1271,7,2024-08-15,Reporting,12
1272,7,2024-08-16,Core,17
1273,7,2024-08-17,Core,7
1274,7,2024-08-18,Core,12
1275,7,2024-08-19,Integration,7
1276,7,2024-08-20,Integration,6
1277,7,2024-08-22,Admin,11
1278,7,2024-08-23,Core,2
1279,7,2024-08-24,Core,5
1280,7,2024-08-25,Admin,8
1281,7,2024-08-26,Integration,11
1282,7,2024-08-27,Core,12
1283,7,2024-08-29,Core,6
1284,7,2024-08-30,Reporting,5
1285,7,2024-08-31,Core,16
1286,7,2024-09-01,Reporting,8
1287,7,2024-09-02,Reporting,19
1288,7,2024-09-03,Core,5
1289,7,2024-09-05,Reporting,11
1290,7,2024-09-06,Reporting,1
1291,7,2024-09-07,Core,12
1292,7,2024-09-08,Integration,7
1293,7,2024-09-09,Core,14
1294,7,2024-09-10,Reporting,3
1295,7,2024-09-12,Core,2
1296,7,2024-09-13,Admin,12
1297,7,2024-09-14,Integration,10
1298,7,2024-09-15,Core,18
1299,7,2024-09-16,Integration,17
1300,7,2024-09-17,Integration,10
1301,7,2024-09-19,Core,6
1302,7,2024-09-20,Admin,15
1303,7,2024-09-21,Admin,5
1304,7,2024-09-22,Reporting,8
1305,7,2024-09-23,Reporting,8
1306,7,2024-09-24,Reporting,18
1307,7,2024-09-26,Core,19
1308,7,2024-09-27,Admin,16
1309,7,2024-09-28,Core,18
1310,7,2024-09-29,Core,11
1311,7,2024-09-30,Core,17
1312,7,2024-10-01,Core,13
1313,7,2024-10-03,Core,14
1314,7,2024-10-04,Core,17
1315,7,2024-10-05,Admin,5
1316,7,2024-10-06,Integration,7
1317,7,2024-10-07,Core,17
1318,7,2024-10-08,Admin,7
1319,7,2024-10-09,Core,11
1320,7,2024-10-11,Core,3
1321,7,2024-10-12,Integration,4
1322,7,2024-10-13,Reporting,13
1323,7,2024-10-14,Integration,10
1324,7,2024-10-15,Admin,16
1325,7,2024-10-16,Integration,2
1326,7,2024-10-18,Integration,13
1327,7,2024-10-19,Reporting,7
1328,7,2024-10-20,Admin,11
1329,7,2024-10-21,Reporting,4
1330,7,2024-10-22,Core,2
1331,7,2024-10-23,Admin,7
1332,7,2024-10-25,Core,17
1333,7,2024-10-26,Reporting,19
1334,7,2024-10-27,Core,8
1335,7,2024-10-28,Integration,2
1336,7,2024-10-29,Core,11
1337,7,2024-10-30,Admin,7
1338,7,2024-11-01,Admin,19
1339,7,2024-11-02,Reporting,11
1340,7,2024-11-03,Core,19
1341,7,2024-11-04,Reporting,6
1342,7,2024-11-05,Integration,5
1343,7,2024-11-06,Core,7
1344,7,2024-11-08,Admin,1
1345,7,2024-11-09,Reporting,19
1346,7,2024-11-10,Core,10
1347,7,2024-11-11,Core,1
1348,7,2024-11-12,Core,5
1349,7,2024-11-13,Reporting,3
1350,7,2024-11-15,Integration,14
1351,7,2024-11-16,Core,17
1352,7,2024-11-17,Core,4
1353,7,2024-11-18,Admin,17
1354,7,2024-11-19,Core,2
1355,7,2024-11-20,Reporting,5
1356,7,2024-11-22,Core,6
1357,7,2024-11-23,Reporting,13
1358,7,2024-11-24,Reporting,7
1359,7,2024-11-25,Core,14
1360,7,2024-11-26,Core,17
1361,7,2024-11-27,Core,16
1362,7,2024-11-29,Integration,8
1363,7,2024-11-30,Reporting,19
1364,7,2024-12-01,Admin,15
1365,7,2024-12-02,Integration,10
1366,7,2024-12-03,Reporting,14
1367,7,2024-12-04,Core,13
1368,7,2024-12-06,Core,13
1369,7,2024-12-07,Integration,14
1370,7,2024-12-08,Core,15
1371,7,2024-12-09,Reporting,17
1372,7,2024-12-10,Reporting,16
1373,7,2024-12-11,Admin,12
1374,7,2024-12-12,Core,11
1375,7,2024-12-14,Reporting,17
1376,7,2024-12-15,Reporting,11
1377,7,2024-12-16,Reporting,2
1378,7,2024-12-17,Core,11
1379,7,2024-12-18,Integration,4
1380,7,2024-12-19,Admin,11
1381,7,2024-12-21,Core,13
1382,7,2024-12-22,Core,1
1383,7,2024-12-23,Core,9
1384,7,2024-12-24,Core,15
1385,7,2024-12-25,Reporting,19
1386,7,2024-12-26,Core,6
1387,7,2024-12-28,Core,3
1388,7,2024-12-29,Reporting,14
1389,7,2024-12-30,Core,12
1390,7,2024-12-31,Core,12
1391,7,2025-01-01,Reporting,7
1392,7,2025-01-02,Core,4
1393,7,2025-01-04,Core,1
1394,7,2025-01-05,Admin,9
1395,7,2025-01-06,Reporting,9
1396,7,2025-01-07,Admin,9
1397,7,2025-01-08,Core,2
1398,7,2025-01-09,Integration,3
1399,7,2025-01-11,Reporting,6
1400,7,2025-01-12,Integration,11
1401,7,2025-01-13,Core,10
1402,7,2025-01-14,Core,18
1403,7,2025-01-15,Core,15
1404,7,2025-01-16,Integration,9
1405,7,2025-01-18,Core,8
1406,7,2025-01-19,Reporting,11
1407,7,2025-01-20,Core,6
1408,7,2025-01-21,Core,5
1409,7,2025-01-22,Core,2
1410,7,2025-01-23,Core,19
1411,7,2025-01-25,Core,4
1412,7,2025-01-26,Core,18
1413,7,2025-01-27,Integration,1
1414,7,2025-01-28,Reporting,4
1415,7,2025-01-29,Core,13
1416,7,2025-01-30,Reporting,13
1417,7,2025-02-01,Core,2
1418,7,2025-02-02,Reporting,14
1419,7,2025-02-03,Integration,11
1420,7,2025-02-04,Integration,11
1421,7,2025-02-05,Reporting,17
1422,7,2025-02-06,Core,7
1423,7,2025-02-08,Core,11
1424,7,2025-02-09,Core,10
1425,7,2025-02-10,Integration,14
1426,7,2025-02-11,Core,10
1427,7,2025-02-12,Integration,10
1428,7,2025-02-13,Reporting,19
1429,7,2025-02-15,Core,10
1430,7,2025-02-16,Core,7
1431,7,2025-02-17,Core,9
1432,7,2025-02-18,Core,14
1433,7,2025-02-19,Integration,9
1434,7,2025-02-20,Core,19
1435,7,2025-02-21,Reporting,8
1436,7,2025-02-23,Core,9
1437,7,2025-02-24,Core,18
1438,7,2025-02-25,Integration,11
1439,7,2025-02-26,Core,6
1440,7,2025-02-27,Core,15
1441,7,2025-02-28,Core,5
1442,7,2025-03-02,Reporting,19
1443,7,2025-03-03,Core,19
1444,7,2025-03-04,Reporting,17
1445,7,2025-03-05,Reporting,8
1446,7,2025-03-06,Core,1
1447,7,2025-03-07,Integration,15
1448,7,2025-03-09,Core,18
1449,7,2025-03-10,Core,10
1450,7,2025-03-11,Core,4
1451,7,2025-03-12,Reporting,13
1452,7,2025-03-13,Admin,18
1453,7,2025-03-14,Integration,2
1454,7,2025-03-16,Core,19
1455,7,2025-03-17,Integration,3
1456,7,2025-03-18,Integration,10
1457,7,2025-03-19,Admin,9
1458,7,2025-03-20,Core,15
1459,7,2025-03-21,Admin,5
1460,7,2025-03-23,Core,9
1461,7,2025-03-24,Reporting,12
1462,7,2025-03-25,Core,9
1463,7,2025-03-26,Core,2
1464,7,2025-03-27,Admin,17
1465,7,2025-03-28,Reporting,6
1466,7,2025-03-30,Core,2
1467,7,2025-03-31,Integration,14
1468,7,2025-04-01,Reporting,15
1469,7,2025-04-02,Core,4
1470,7,2025-04-03,Core,4
1471,7,2025-04-04,Reporting,12
1472,7,2025-04-06,Core,8
1473,7,2025-04-07,Core,5
1474,7,2025-04-08,Core,18
1475,7,2025-04-09,Reporting,7
1476,7,2025-04-10,Core,7
1477,7,2025-04-11,Reporting,15
1478,7,2025-04-13,Core,10
1479,7,2025-04-14,Integration,2
1480,7,2025-04-15,Integration,16
1481,7,2025-04-16,Reporting,7
1482,7,2025-04-17,Integration,1
1483,7,2025-04-18,Core,5
1484,7,2025-04-20,Core,17
1485,7,2025-04-21,Core,16
1486,7,2025-04-22,Core,17
1487,7,2025-04-23,Reporting,13
1488,7,2025-04-24,Reporting,10
1489,7,2025-04-25,Core,17
1490,7,2025-04-26,Reporting,10
1491,7,2025-04-28,Integration,13
1492,7,2025-04-29,Core,5
1493,7,2025-04-30,Core,17
1494,7,2025-05-01,Reporting,16
1495,7,2025-05-02,Core,5
1496,7,2025-05-03,Core,4
1497,7,2025-05-05,Admin,3
1498,7,2025-05-06,Reporting,12
1499,7,2025-05-07,Reporting,11
1500,7,2025-05-08,Integration,6
1501,7,2025-05-09,Core,2
1502,7,2025-05-10,Reporting,16
1503,7,2025-05-12,Reporting,8
1504,7,2025-05-13,Admin,13
1505,7,2025-05-14,Core,12
1506,7,2025-05-15,Admin,14
1507,7,2025-05-16,Core,19
1508,7,2025-05-17,Core,11
1509,7,2025-05-19,Core,18
1510,7,2025-05-20,Core,10
1511,7,2025-05-21,Reporting,9
1512,7,2025-05-22,Core,10
1513,7,2025-05-23,Core,6
1514,7,2025-05-24,Core,15
1515,7,2025-05-26,Admin,17
1516,7,2025-05-27,Reporting,19
1517,7,2025-05-28,Core,11
1518,7,2025-05-29,Reporting,8
1519,7,2025-05-30,Reporting,7
1520,7,2025-05-31,Core,19
1521,7,2025-06-02,Integration,10
1522,7,2025-06-03,Reporting,15
1523,7,2025-06-04,Core,2
1524,7,2025-06-05,Core,9
1525,7,2025-06-06,Admin,3
1526,7,2025-06-07,Core,2
1527,7,2025-06-09,Integration,9
1528,7,2025-06-10,Core,6
1529,7,2025-06-11,Core,8
1530,7,2025-06-12,Reporting,5
1531,7,2025-06-13,Integration,9
1532,7,2025-06-14,Core,4
1533,7,2025-06-16,Core,10
1534,7,2025-06-17,Core,14
1535,7,2025-06-18,Core,13
1536,7,2025-06-19,Integration,3
1537,7,2025-06-20,Reporting,9
1538,7,2025-06-21,Admin,18
1539,7,2025-06-23,Integration,14
1540,7,2025-06-24,Core,8
1541,7,2025-06-25,Core,18
1542,7,2025-06-26,Core,19
1543,7,2025-06-27,Integration,8
1544,7,2025-06-28,Reporting,3
1545,7,2025-06-30,Integration,17
1546,8,2024-01-08,Integration,19
1547,8,2024-01-09,Core,12
1548,8,2024-01-11,Admin,11
1549,8,2024-01-13,Admin,15
1550,8,2024-01-15,Core,8
1551,8,2024-01-17,Reporting,12
1552,8,2024-01-19,Reporting,15
1553,8,2024-01-21,Integration,16
1554,8,2024-01-23,Core,4
1555,8,2024-01-25,Reporting,9
1556,8,2024-01-27,Core,9
1557,8,2024-01-29,Reporting,6
1558,8,2024-01-31,Reporting,7
1559,8,2024-02-02,Core,19
1560,8,2024-02-04,Core,17
1561,8,2024-02-06,Core,2
1562,8,2024-02-08,Core,13
1563,8,2024-02-10,Integration,1
1564,8,2024-02-12,Reporting,16
1565,8,2024-02-14,Core,1
1566,8,2024-02-16,Integration,13
1567,8,2024-02-18,Reporting,15
1568,8,2024-02-20,Core,2
1569,8,2024-02-22,Core,11
1570,8,2024-02-23,Core,3
1571,8,2024-02-25,Core,16
1572,8,2024-02-27,Reporting,17
1573,8,2024-02-29,Reporting,11
1574,8,2024-03-02,Reporting,1
1575,8,2024-03-04,Admin,12
1576,8,2024-03-06,Reporting,14
1577,8,2024-03-08,Admin,13
1578,8,2024-03-10,Reporting,7
1579,8,2024-03-12,Core,10
1580,8,2024-03-14,Reporting,6
1581,8,2024-03-16,Reporting,12
1582,8,2024-03-18,Core,19
1583,8,2024-03-20,Core,1
1584,8,2024-03-22,Admin,14
1585,8,2024-03-24,Core,5
1586,8,2024-03-26,Core,8
1587,8,2024-03-28,Core,16
1588,8,2024-03-30,Integration,15
1589,8,2024-04-01,Core,3
1590,8,2024-04-03,Core,14
1591,8,2024-04-05,Integration,15
1592,8,2024-04-07,Reporting,3
1593,8,2024-04-08,Reporting,7
1594,8,2024-04-10,Reporting,11
1595,8,2024-04-12,Integration,7
1596,8,2024-04-14,Reporting,15
1597,8,2024-04-16,Reporting,5
1598,8,2024-04-18,Core,5
1599,8,2024-04-20,Core,9
1600,8,2024-04-22,Core,2
1601,8,2024-04-24,Reporting,16
1602,8,2024-04-26,Core,19
1603,8,2024-04-28,Integration,17
1604,8,2024-04-30,Reporting,1
1605,8,2024-05-02,Core,19
1606,8,2024-05-04,Integration,8
1607,8,2024-05-06,Core,15
1608,8,2024-05-08,Core,14
1609,8,2024-05-10,Reporting,4
1610,8,2024-05-12,Core,9
1611,8,2024-05-14,Core,9
1612,8,2024-05-16,Core,11
1613,8,2024-05-18,Integration,18
1614,8,2024-05-20,Admin,16
1615,8,2024-05-22,Reporting,12
1616,8,2024-05-23,Reporting,11
1617,8,2024-05-25,Reporting,18
1618,8,2024-05-27,Admin,3
1619,8,2024-05-29,Reporting,17
1620,8,2024-05-31,Integration,17
1621,8,2024-06-02,Core,8
1622,8,2024-06-04,Integration,9
1623,8,2024-06-06,Admin,9
1624,8,2024-06-08,Core,18
1625,8,2024-06-10,Integration,2
1626,8,2024-06-12,Core,1
1627,8,2024-06-14,Core,16
1628,8,2024-06-16,Core,15
